id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,merchant_size_estimate,location_tier,google_rating,google_rating_count
2300309,L_61435212158,61435212158,Seocho-dong Chatswood,NSW,Chatswood,"Shop2/465 Victoria Ave, Chatswood NSW 2067, Australia",F&B,International Restaurant,Korean restaurant,Large,High,4.3,432
2300312,L_61437773534,61437773534,Three Beans,NSW,Chatswood,"K430/1 Anderson St, Chatswood NSW 2067, Australia",F&B,CafÃ© & Dessert,Coffee shop,Large,High,3.2,253
2271899,L_61499333808,61499333808,Nanjing Dumpling 小金陵,NSW,Haymarket,"6 Little Hay St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Chinese restaurant,Large,High,4.5,1490
1009625,L_61292119045,61292119045,Rush Hot Dogs and Burgers,NSW,Surry Hills,"240b Elizabeth St, Surry Hills, NSW, 2010",Restaurants,Takeaways,,Large,High,4.5,478
2303184,L_61292182868,61292182868,Thomas St. Kitchen & Bar,NSW,Haymarket,"169/179 Thomas St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4,42
1044709,L_61292335300,61292335300,Wine Banc,NSW,Sydney,"53 Phillip Street, SYDNEY CBD, NSW, 2000",Food & Dining,Wine & Tapas Bars,,Large,High,4.6,10
1047650,L_61292626691,61292626691,"Donut King, Sydney CBD ",NSW,Sydney,"G13 Wynyard Ramp 301 George St, SYDNEY CBD, NSW, 2000",Food & Beverage,"Doughnuts, Equipment & Supplies",Restaurant,Large,High,4.2,124
2310860,L_61292680225,61292680225,Soul Origin Sydney World Square,NSW,Sydney,"Shops 10.01 & 10, 02/680 George St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Salad shop,Large,High,3.6,54
991314,L_61292904760,61292904760,Corn Exchange Restaurant,NSW,Sydney,"161 Sussex St, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,4.4,4158
1055519,L_61292998553,61292998553,Sagano,NSW,Sydney,"York Hotel (Wynyard) Jamison and Clarence Streets Shop 3, Sydney, NSW, 2000",Restaurant,Takeaways,Japanese restaurant,Large,High,,
1021421,L_61293602347,61293602347,Alife,NSW,Sydney,"68 Stanley St, Sydney, NSW, 2000",Restaurant,Takeaways,Pizza restaurant,Large,High,4.4,25
2298599,L_61293876505,61293876505,Tuckshop Bondi Junction,NSW,Bondi Junction,"60 Bronte Rd, Bondi Junction NSW 2022, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,4.2,386
1037335,L_61294112636,61294112636,Relish Sydney Pty Ltd,NSW,Chatswood,"Shop Lg03 345 Victoria Ave, CHATSWOOD, NSW, 2067",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Restaurant,Large,High,4.2,94
2313938,L_61294360300,61294360300,Little Indi,NSW,Sydney,292 Willoughby Road 2065 Sydney - Naremburn,F&B,Quick-Service / Takeaway,Fast Food,Large,High,4.8,19
1010633,L_61295642922,61295642922,Kings Corner 2,NSW,Parramatta,"283-285 Parramatta Rd,Leichhardt,NSW,2040",Restaurants,Takeaways,Restaurant,Large,High,4,219
2303216,L_61415149418,61415149418,Chinese Noodle House TG2,NSW,Haymarket,"TG2/8 Quay St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Wok restaurant,Large,High,2.3,19
2303222,L_61420342881,61420342881,Show X at Cinnabar,NSW,Haymarket,"Shop 6/710 George St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4.6,5
2314406,L_61297120700,61297120700,Ainsworth,NSW,Sydney,54 Blackwall Point Road 2046 Sydney - Chiswick,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,4.4,7
2303241,L_61450482982,61450482982,Sal JNR,NSW,Haymarket,"28/477 Pitt St, Haymarket NSW 2000, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,3.3,24
2314504,L_61297745508,61297745508,Abbco Ice Works,NSW,Sydney,13 Tower Street 2212 Sydney - Revesby,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,5,2
2317802,L_61298674320,61298674320,Domino's Pizza Crows Nest,NSW,North Sydney,"297 Pacific Hwy, North Sydney NSW 2060, Australia",F&B,Dine-in Restaurant,Pizza restaurant,Large,High,3.4,391
2265238,L_61299067343,61299067343,Malabar Indian Restaurant,NSW,Crows Nest,"334 Pacific Hwy, Crows Nest NSW 2065, Australia",F&B,Dine-in Restaurant,South Indian restaurant,Large,High,4.4,1993
2283182,L_61402131889,61402131889,Baja Cantina (Bourke Street),NSW,Surry Hills,"425 Bourke St, Surry Hills, NSW 2010",F&B,Dine-in Restaurant,Mexican Tacos Burritos,Large,High,4.7,85
1380868,L_61403542816,403542816,Tara Sushi Bar,NSW,Surry Hills,"666 Crown St, Surry Hills NSW 2010",F&B,Dine-in Restaurant,Japanese restaurant,Large,High,3.4,680
2249138,L_61406480585,61406480585,Elephant Jump Thai,NSW,Surry Hills,"3/99 Devonshire St, Surry Hills NSW 2010, Australia",F&B,Dine-in Restaurant,Thai restaurant,Large,High,4.4,70
1033196,L_61407070701,61407070701,Crem Caffe,NSW,Sydney,"185 Elizabeth Street Gardns, SYDNEY CBD, NSW, 2000",Coffee,Coffee - Wholesale,Coffee  tea supplies,Large,High,5,29
2314885,L_61410924857,61410924857,Best Coffee In Town,NSW,Sydney,Aberdour Avenue 2155 Sydney - Rouse Hill,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,4.9,515
2314951,L_61414718754,61414718754,Pepita'S Ice Cream,NSW,Sydney,70 Pitt Road 2099 Sydney - North Curl Curl,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,4.8,167
2300275,L_61416322078,61416322078,Tea Square Cafe,NSW,Chatswood,"Mandarin Center, Shop 210/65 Albert Ave, Chatswood NSW 2067, Australia",F&B,CafÃ© & Dessert,Cha chaan teng Hong Kongstyle cafe,Large,High,4.5,254
2315029,L_61421771573,61421771573,Jordi'S Cafe,NSW,Sydney,81 Grandview Street 2073 Sydney - Pymble,F&B,Dine-in Restaurant,Restaurant,Large,High,4.3,41
1039860,L_61427904582,61427904582,Dave's Smokey BBQ Chatswood,NSW,Chatswood,"Chatswood, NSW 2067",Food Services,Catering Services,,Large,High,3.4,113
1173650,L_61434108526,434108526,Sashimi Shinsengumi,NSW,Crows Nest,"5/7-11 Clarke St, Crows Nest NSW 2065",F&B,Dine-in Restaurant,Japanese restaurant,Large,High,4.8,312
2251190,L_61439410433,61439410433,Arcade Restaurant & Bar,NSW,Sydney,"16-18 O'Connell St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Asian fusion restaurant,Large,High,4.1,191
2283186,L_61449789852,61449789852,Sunflower Taiwanese Gourmet,NSW,Chatswood,"232 Victoria Avenue, Chatswood, NSW 2067",F&B,Dine-in Restaurant,Chinese Comfort Food Healthy Group Friendly,Large,High,4.2,517
2315163,L_61450099888,61450099888,Opera Kitchen,NSW,Sydney,Bennelong Pt Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,4.5,12316
2294455,L_61450865508,450865508,Xing Xing Sichuan Dish,NSW,Sydney,"42A Dixon Street, Sydney CBD NSW",F&B,Dine-in Restaurant,restaurant,Large,High,3.6,234
1425044,L_61466142664,61466142664,Diviine Trading Pty Ltd,NSW,Parramatta,"Octagon Building, Suite F, Level 1/110 George St, Parramatta NSW 2150, Australia",F&B,Others,Food manufacturer,Large,High,,
1303262,L_61466276932,466276932,Master Skewer ×ÚÊ¦Õ¨´® - Parramatta,NSW,Parramatta,"Westfield Parramatta, level1, shop1172A, 159-175 Church St, Parramatta NSW 2150",F&B,Dine-in Restaurant,Asian restaurant,Large,High,4.3,113
1375420,L_61478905549,61478905549,Daas Gelato,NSW,Bondi Junction,"422 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Cafe & Dessert,Ice cream shop,Large,High,5,11
1011690,L_61244744805,61244744805,Mogo Munchies,NSW,Sydney,31 Sydney St Mogo NSW 2536 Australia,Restaurant,Food & Drink,Cafe,Large,High,3.5,4
1017096,L_61280063916,61280063916,Zcatering,NSW,Sydney,"488 Pitt Street, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,,
2315821,L_61282758600,61282758600,Coles World Square,NSW,Sydney,"650 George St, Sydney NSW 2000, Australia",F&B,Food Retail,Supermarket,Large,High,4.2,3113
1006185,L_61290320493,61290320493,Laurent Boulangerie Patisserie Manly,NSW,Sydney,"160 Clarence St, Sydney, NSW, 2000",Restaurants,Takeaways,,Large,High,,
2254243,L_61291887424,61291887424,Flying Fish,NSW,Pyrmont,"80 Pyrmont St, Pyrmont NSW 2009, Australia",F&B,Dine-in Restaurant,Seafood restaurant,Large,High,4.3,1332
1014148,L_61292112521,61292112521,Uber Thai,NSW,Surry Hills,"437 Elizabeth St, Surry Hills, NSW, 2010",Restaurant,Restaurants,Yelp 4 Â· Thai restaurant,Large,High,3.9,274
1032883,L_61292113334,61292113334,Easyway Tea Indulgence,NSW,Sydney,"Harbourside/, SYDNEY CBD, NSW, 2000",Food and Beverage Retail,Coffee Products Retail,,Large,High,3.8,753
2316577,L_61292125457,61292125457,McDonald's Ultimo,NSW,Ultimo,"Railway Square, 863 George St, Ultimo NSW 2007, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.4,3048
2313368,L_61292413559,61292413559,Best Catering,NSW,Sydney,133 Castlereagh Street 2000 Sydney,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,5,109
1017271,L_61292237000,61292237000,Subsolo Restaurant & Bar,NSW,Sydney,"161 King St, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,4.1,281
1050175,L_61292515192,61292515192,Young Alfred,NSW,Sydney,"Sydney Customs House, 31 Alfred St, Sydney, NSW, 2000",Restaurant,Restaurants,Yelp 10 Â· Italian restaurant,Large,High,3.8,76
1017405,L_61292539000,61292539000,Cortile,NSW,Sydney,"117 Macquarie Street, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,4.2,21
1017311,L_61292819899,61292819899,Emperor's Garden BBQ & Noodle,NSW,Haymarket,"213-215 Thomas St, Haymarket, NSW 2000",Food & Drink,Restaurants,,Large,High,2.5,395
2250874,L_61293137667,61293137667,My Modern Fresh Tea & Yogurt (Waterloo),NSW,Waterloo,"14 Gadigal Ave, Waterloo NSW 2017, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.7,9
1052939,L_61293313364,61293313364,Sootye's Thai On Oxford,NSW,Darlinghurst,"U 1, 101 Oxford St, Darlinghurst, NSW, 2010",Restaurant,Restaurants,Thai restaurant,Large,High,,
1012342,L_61293317871,61293317871,A Tavola,NSW,Darlinghurst,"348 Victoria St, Darlinghurst, NSW, 2010",Restaurant,Restaurants,Yelp 30 Â· Italian restaurant,Large,High,4.3,725
2313801,L_61293575545,61293575545,Agr Services Pty Ltd,NSW,Darlinghurst,193 Darlinghurst Road Darlinghurst NSW 2010,F&B,Others,Food,Large,High,,
2313826,L_61293607626,61293607626,Rococo Cafe,NSW,Darlinghurst,52 Oxford Street Darlinghurst NSW 2010,F&B,Dine-in Restaurant,cafe,Large,High,3.8,19
1037173,L_61293610268,61293610268,"Burgerman, Darlinghurst",NSW,Darlinghurst,"116 Surrey St, DARLINGHURST, NSW, 2010",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Restaurant,Large,High,4.3,3
2313901,L_61293809700,61293809700,Bourke Street Bakery,NSW,Sydney,"46a Macleay St Elizabeth Bay, Sydney NSW 2011",F&B,Dine-in Restaurant,Cafe,Large,High,4.5,2086
2284648,L_61294072763,61294072763,EVENT Cinemas (Parramatta),NSW,Parramatta,"175 Church Street, Parramatta, NSW 2150",F&B,Quick-Service / Takeaway,Desserts Comfort Food Ice Cream Snacks Fast food CandySweets Coffee and tea Ice cream and frozen yoghurt Children Family Meals,Large,High,3.5,4549
2313933,L_61294192794,61294192794,Shanghai Palace Chinese Restaurant,NSW,Chatswood,272 Victoria Avenue Chatswood NSW 2067,F&B,Dine-in Restaurant,Restaurant,Large,High,4.6,148
2250913,L_61294193556,61294193556,T2 Tea - Chatswood,NSW,Chatswood,"Westfield Chatswood, 471 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Cafe & Dessert,Tea store,Large,High,4.3,165
1037314,L_61294197830,61294197830,Fresh Style,NSW,Chatswood,"Shop5/ 475 Victoria Ave, CHATSWOOD, NSW, 2067",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Restaurant,Large,High,5,78
994262,L_61294381468,61294381468,Sakana-Ya Japanese Restaurant,NSW,Crows Nest,"336 Pacific Hwy, CROWS NEST, NSW, 2065",Restaurants & Bistros,Restaurants & Bistros,,Large,High,4.5,398
2313996,L_61295165544,61295165544,Solar Leathergoods International,NSW,Sydney,168 Euston Road 2015 Sydney - Alexandria,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,4.9,150
2311701,L_61295148887,61295148887,Universal Cafeteria,NSW,Ultimo,"University of Technology, Sydney, Level 04, 702/730 Harris St, Ultimo NSW 2007, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,3.9,87
1009760,L_61296836399,61296836399,Hemani Mehmi Indian Sweet House,NSW,Parramatta,"24A Macarthur St,Parramatta,NSW,2150",Restaurants,Takeaways,Retail,Large,High,3.5,722
1046100,L_61296873344,61296873344,Mayfair Gourmet,NSW,Parramatta,"Shop 6,272 Church St,Parramatta,NSW,2150",Restaurants,Takeaways,Restaurant,Large,High,3,4
2314338,L_61296907160,61296907160,Al Bairak,NSW,Sydney,"118 Bourke Rd Alexandria, Sydney NSW 2015",F&B,Dine-in Restaurant,Restaurants,Large,High,4.2,4346
1017106,L_61296984895,61296984895,Fatimah's,NSW,Surry Hills,"294/296 Cleveland St, Surry Hills, NSW 2010",Food & Drink,Restaurants,,Large,High,4.8,22
992195,L_61296999879,61296999879,Pizza Boyz,NSW,Surry Hills,"2/99 Devonshire St, SURRY HILLS, NSW, 2010",Restaurants & Bistros,Restaurants & Bistros,,Large,High,4.7,753
1041225,L_61297641655,61297641655,Southern Cross Produce Sydney Pty Ltd,NSW,Sydney,"C Shed Sydney Markets, HOMEBUSH, NSW, 2140",Fruit & Vegetables,Fruit & Vegetables - Wholesale,,Large,High,3,4
1035828,L_61297641966,61297641966,Fruitlink,NSW,Sydney,"204 Blk C Sydney Markets, HOMEBUSH, NSW, 2140",Fruit & Vegetables,Fruit & Vegetables - Wholesale,,Large,High,4.4,7
1003145,L_61299568368,61299568368,Greenwood Seafood Restaurant,NSW,Crows Nest,"103 Willoughby Rd, Crows Nest, NSW, 2065",Restaurants,Takeaways,,Large,High,3.7,678
990914,L_61393875798,61393875798,Village Curry House,NSW,Sydney,"144 Sydney Road, BRUNSWICK, VIC, 3056",Restaurant,Restaurants & Bistros,Indian restaurant,Large,High,4,1502
1041279,L_61399692454,61399692454,The Wild Geese Hotel,NSW,Sydney,"29 Sydney Rd, Brunswick, VIC 3056",Food & Beverages,Food & Beverages,Hotel,Large,High,4.5,286
2283010,L_61402195874,61402195874,Thai Tharee,NSW,Darlinghurst,"245 Victoria St, Darlinghurst, New South Wales 2010",F&B,Dine-in Restaurant,Thai Asian Noodles Group Friendly,Large,High,4.8,554
2284931,L_61402741185,61402741185,ToastieSmith,NSW,Chatswood,"436 Victoria Ave, Chatswood NSW 2067",F&B,Quick-Service / Takeaway,American Fast food Modern Australian,Large,High,4.2,471
2314832,L_61404384014,61404384014,Remy & Lee's,NSW,Surry Hills,"Cnr Bourke And Phelps St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,5,19
2314851,L_61405767360,61405767360,That Cake Lady,NSW,Sydney,"122 Malvern Drv Moore Park, Sydney NSW 4670",F&B,Cafe & Dessert,Cake Decoration Supplies,Large,High,5,16
2315008,L_61419847999,61419847999,Hutaoli Music Restaurant & Bar,NSW,Haymarket,"Market City Shopping Centre, shop 1b/9-13 Hay Street Next to Market city light rail way, Haymarket, New South Wales, 2000, Australia",F&B,Others,Food  drink,Large,High,4.5,366
1012090,L_61292819720,61292819720,Minh Hai BBQ,NSW,Haymarket,"330 Rvr St, Haymarket, NSW, 2000",Restaurants,Takeaways,,Large,High,4.1,554
2311053,L_61422171447,61422171447,Toros Kebab ASQ,NSW,Sydney,"Shop 420/264 George St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Takeout Restaurant,Large,High,4.7,40
2251081,L_61426766077,61426766077,Silk Chinese Restaurant - World Square,NSW,Sydney,"World Square, Shop 19/393 Pitt St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4.3,26
2250608,L_61432132770,61432132770,Chaffic Haymarket,NSW,Haymarket,"Shop 2/431 Sussex St, Haymarket NSW 2000, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.8,33
2307191,L_61434865859,61434865859,Sixnature Thai,NSW,North Sydney,"1 Denison St, North Sydney NSW 2060, Australia",F&B,International Restaurant,Thai restaurant,Large,High,4.4,104
2315177,L_61451366639,61451366639,Yomie'S Rice Yogurt,NSW,Sydney,683 George Street 2000 Sydney - Haymarket,F&B,Quick-Service / Takeaway,Fast Food,Large,High,4.1,1004
2291510,L_61474976975,474976975,Galerie Cafe - St Leonards,NSW,St Leonards,"66 Pacific Hwy, St Leonards NSW",F&B,Dine-in Restaurant,restaurant,Large,High,4.7,78
2283796,L_61478698438,61478698438,Happy As Larry Italian Eatery,NSW,Sydney,"23 Jamison St, Sydney NSW 2000",F&B,Dine-in Restaurant,Italian Pizza Modern European Healthy Vegan,Large,High,4.7,199
2285901,L_61478953694,61478953694,My Little Cafe,NSW,Crows Nest,"15 Falcon St, Crows Nest, NSW 2065",F&B,Dine-in Restaurant,Cafe Breakfast and brunch Australian,Large,High,4.6,29
2307143,L_61299551488,61299551488,Moondogs Creative,NSW,North Sydney,"5/26 Ridge St, North Sydney NSW 2060, Australia",F&B,Bar / Pub / Nightlife,Brewpub,Large,High,,
2315885,L_61283641800,61283641800,Coles Local Sydney CBD - York Street,NSW,Sydney,"68 York St, Sydney NSW 2000, Australia",F&B,Food Retail,Supermarket,Large,High,4.2,329
2316087,L_61286332907,61286332907,Woolworths Parramatta,NSW,Parramatta,"159-175 Church St, Parramatta NSW 2150, Australia",F&B,Food Retail,Supermarket,Large,High,4.1,2700
2316230,L_61288432320,61288432320,Domino's Pizza Parramatta,NSW,Parramatta,"Shop 1 91 Grose Street (Cnr, Macarthur St, Parramatta NSW 2150, Australia",F&B,Dine-in Restaurant,Pizza restaurant,Large,High,3.5,955
2313219,L_61292111310,61292111310,Petite Dolls,NSW,Surry Hills,21 Waterloo Street 2010 Sydney - Surry Hills,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,5,88
2313289,L_61292238811,61292238811,Michel's Patisserie,NSW,Sydney,"Kiosk 3, Sydney Centrepoint 184 Pitt St Sydney NSW 2000",F&B,Cafe & Dessert,Cake Shops,Large,High,3.8,100
2310728,L_61292238822,61292238822,Sky Phoenix,NSW,Sydney,"Shop 6001(Level 6/Westfield)/188 Pitt St, Sydney NSW 2000, Australia",F&B,International Restaurant,Chinese restaurant,Large,High,3.7,1144
2310760,L_61292411939,61292411939,Square Sandwiches,NSW,Sydney,"Shop 24/264 George St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Breakfast restaurant,Large,High,3.6,45
1017280,L_61292471920,61292471920,Vault Restaurant And Bar,NSW,Sydney,"George Street, Sydney, NSW 2000",Food & Drink,Restaurants,,Large,High,4.6,488
1019379,L_61292476935,61292476935,Alexanders Patisserie,NSW,Sydney,"Mlc Centre, SYDNEY CBD, NSW, 2000",Food Retailers,Cake & Pastry Retailers,Restaurant,Large,High,4.3,116
1017346,L_61292479304,61292479304,Cilantro Restaurant,NSW,Sydney,"44a Bridge St, Sydney, NSW 2000",Food & Drink,Restaurants,Restaurant,Large,High,5,39
2251024,L_61292641588,61292641588,Shabuway Buffet,NSW,Haymarket,"Shop 35/1 Dixon St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Shabushabu restaurant,Large,High,4.7,1682
2316615,L_61292611506,61292611506,Boost Juice,NSW,Sydney,"World Square Shopping Centre, Shop 10 K1/644 George St, Sydney NSW 2000, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.3,218
1025449,L_61292646954,61292646954,Laughing Buddha Bar,NSW,Sydney,"Shop 9.33 680 George St, Sydney, NSW 2000",Food and Beverage,Bars,,Large,High,4.4,1769
2310864,L_61292690947,61292690947,Two Black Sheep,NSW,Sydney,"Shop Lg6/580 George St, Sydney NSW 2000, Australia",F&B,CafÃ© & Dessert,Coffee shop,Large,High,4.2,103
1011634,L_61292792848,61292792848,Lena's Gourmet Kiosk,NSW,Sydney,"30b The Promenade , Sydney, NSW, 2000",Restaurants,Takeaways,Restaurant,Large,High,4.2,5
1045379,L_61292815423,61292815423,Harpoon Aquatic (Australia) Pty Ltd,NSW,Sydney,"36/301 Castlereigh St, SYDNEY CBD, NSW, 2000",Food & Beverages,Fish & Seafoods - Distributors,,Large,High,,
1012384,L_61292990084,61292990084,City Slice,NSW,Sydney,35 Erskine Street Sydney NSW 2000 Australia,Restaurant,Food & Drink,Yelp 4 Â· Cafe,Large,High,4.8,381
1027110,L_61292993094,61292993094,Chris' Seafood Cafe Grill,NSW,Sydney,"Company Director House, 71 York St, Sydney, NSW, 2000",Restaurants,Takeaways,,Large,High,,
2313750,L_61293316779,61293316779,Paddington Grind,NSW,Sydney,"339 Oxford St Paddington, Sydney NSW 2021",F&B,Dine-in Restaurant,Cafe,Large,High,4.6,240
2313815,L_61293603947,61293603947,Oddy's Cafe,NSW,Darlinghurst,"263 Oxford St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313822,L_61293605477,61293605477,Cauldron Night Club,NSW,Darlinghurst,"207 Darlinghurst Rd Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,4.2,121
2307639,L_61246221670,61246221670,The Shed Cafe & Catering Parramatta,NSW,Parramatta,"shop 8/45 Macquarie St, Parramatta NSW 2150, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,4.5,349
2307645,L_61278080909,61278080909,Bota Corner,NSW,Parramatta,"36 Church St, Parramatta NSW 2150, Australia",F&B,International Restaurant,Nepalese restaurant,Large,High,3.7,486
1037135,L_61294364530,61294364530,Harry's Gourmet Cafe,NSW,Crows Nest,"43 Willoughby Rd, CROWS NEST, NSW, 2065",Food & Drink,"Take Away Food, Pizza, Fish & Chips Shops",Restaurant,Large,High,4.1,1312
1030006,L_61294382408,61294382408,Fresh Plus Hospitality,NSW,St Leonards,"1 Westbourne St, ST LEONARDS, NSW, 2065",Food & Beverage,Cafes & Snack bars,Restaurant,Large,High,2.5,4
2307765,L_61298722283,61298722283,Thalaivaa's Authentic South Indian Restaurant,NSW,Parramatta,"2/410 Church St, Parramatta NSW 2150, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4.9,176
2307788,L_61405150438,61405150438,Sartaaz Hospitality Sydney,NSW,Parramatta,"293 Church St, Parramatta NSW 2150, Australia",F&B,Catering,Caterer,Large,High,,
2307785,L_61403691505,61403691505,Shree Sarvam,NSW,Parramatta,"Suite 7/103 George St, Parramatta NSW 2150, Australia",F&B,Cafe & Dessert,Indian sweets shop,Large,High,4.8,89
2307800,L_61414545289,61414545289,Nepalese toNight,NSW,Parramatta,"29 Phillip St, Parramatta NSW 2150, Australia",F&B,Bar / Pub / Nightlife,Night club,Large,High,3.9,13
